X,Y,OBJECTID,NAME,NBR,STREETADDR,CITY,ZIP,TYPE,GCSCORE,GCMETHOD,DAFID,POINT_X,POINT_Y
413345.2126,4504157.365,3060,SMITHS,147,5620 W 4100 S,WEST VALLEY CITY,84128,Supermarket,100,AddressPoints.AddressGrid,R63925,413345.2126,4504157.365
406734.3371,4507249.949,3061,CORNER MARKET,,8915 W 2700 S,MAGNA,84044,Convenience Grocery,100,Centerlines.StatewideRoads,R64055,406734.3371,4507249.949
275860.546,4111411.634,3062,COSTCO,672,835 N 3050 E,SAINT GEORGE,84770,Supermarket,100,AddressPoints.AddressGrid,R64065,275860.546,4111411.634
430522.0232,4621504.12,3063,DOLLAR TREE,2645,585 N MAIN,LOGAN,84321,Convenience Grocery,90.91999817,AddressPoints.AddressGrid,R64125,430522.0232,4621504.12
315793.4541,4169539.706,3064,WAL-MART,1438,1330 S PROVIDENCE CTR DR,CEDAR CITY,84720,Supermarket,100,AddressPoints.AddressGrid,R64300,315793.4541,4169539.706
416507.3908,4500602.34,3065,BIG LOTS,4091,4041 W 5415 S,KEARNS,84118,Convenience Grocery,100,AddressPoints.AddressGrid,R64349,416507.3908,4500602.34
420714.2844,4490391.396,3066,HARMONS (SO JORDAN),87,10507 S REDWOOD RD,SOUTH JORDAN,84095,Grocery Store,100,AddressPoints.AddressGrid,R64406,420714.2844,4490391.396
418495,4569087,3067,WAL-MART SUPERCENTER,2921,534 HARRISVILLERD,HARRISVILLE,84404,Supermarket,,Manually Placed,R64410,418495,4569087
417349.6095,4548983.243,3068,ALOHA NUTRITION,,1948 N 1000 W,LAYTON,84041,Health Food,100,Centerlines.StatewideRoads,R64476,417349.6095,4548983.243
421329.3704,4511584.165,3069,ACAPULCO RESTAURANT,,1430 W INDIANA AVE,SALT LAKE CITY,84104,Grocery Store,100,AddressPoints.AddressGrid,R64487,421329.3704,4511584.165
272868.4959,4109669.741,3070,FABULOUS FREDDYS,,134 S RIVER RD,SAINT GEORGE,84790,Convenience Grocery,100,AddressPoints.AddressGrid,R64561,272868.4959,4109669.741
416519.3847,4500733.409,3071,WALGREENS,6282,4040 W 5415 S,TAYLORSVILLE,84118,Convenience Grocery,100,AddressPoints.AddressGrid,R64578,416519.3847,4500733.409
419727.492,4502154.607,3072,BIMBO BAKERIES USA,,2200 W 4700 S,SALT LAKE CITY,84129,Retail,100,AddressPoints.AddressGrid,R64653,419727.492,4502154.606
420532.7122,4495897.577,3073,WALGREENS,5875,7794 S REDWOOD RD,WEST JORDAN,84084,Convenience Grocery,100,AddressPoints.AddressGrid,R64743,420532.7122,4495897.577
445129.8351,4445430.12,3074,WAL-MART,3208,660 S 1750 W,SPRINGVILLE,84663,Supermarket,100,AddressPoints.AddressGrid,R64850,445129.8351,4445430.12
276310.4669,4111846.157,3075,WAL-MART,1439,625 W TELEGRAPH,WASHINGTON,84780,Supermarket,90.91999817,AddressPoints.AddressGrid,R64856,276310.4669,4111846.157
269960.2153,4105048.073,3076,WAL-MART,3220,2610 PIONEER RD,SAINT GEORGE,84770,Supermarket,100,AddressPoints.AddressGrid,R65034,269960.2153,4105048.073
418370.7612,4565486.619,3077,EASY SHOP,,251 17TH ST,OGDEN,84404,Convenience Grocery,100,AddressPoints.AddressGrid,R65045,418370.7612,4565486.619
418162.6535,4503882.257,3078,RANDALLS MARKET,,3235 W 4100 S,WEST VALLEY CITY,84119,Salvage Grocery,100,AddressPoints.AddressGrid,R65046,418162.6535,4503882.257
420741.9964,4507940.748,3079,HALAL MARKET,,2407 S REDWOOD RD,WEST VALLEY CITY,84119,Grocery Store,100,AddressPoints.AddressGrid,R65285,420741.9964,4507940.748
421737.7964,4514798.774,3080,ENVIOS Y PAN,,1252 W 500 N,SALT LAKE CITY,84116,Convenience Grocery,100,AddressPoints.AddressGrid,R65290,421737.7964,4514798.774
415811.4662,4558961.784,3081,GOOD EARTH NATURAL FOODS,,1050 W RIVERDALE RD,RIVERDALE,84405,Health Food,100,AddressPoints.AddressGrid,R65511,415811.4662,4558961.784
420607.8708,4490527.874,3082,WALGREENS,6669,10429 S REDWOOD RD,SOUTH JORDAN,84095,Convenience Grocery,100,AddressPoints.AddressGrid,R65594,420607.8708,4490527.874
426969.7265,4508691.874,3083,WALGREENS,5737,909 E 2100 S,SALT LAKE CITY,84106,Convenience Grocery,100,AddressPoints.AddressGrid,R65597,426969.7265,4508691.874
429516.3929,4497383.364,3084,DANS,,2029 E 7000 S,SALT LAKE CITY,84121,Supermarket,100,Centerlines.StatewideRoads,R6561,429516.3929,4497383.364
417065.3862,4496077.876,3085,WAL-MART SUPERCENTER,3232,7671 S 3800 W,WEST JORDAN,84084,Supermarket,100,Centerlines.StatewideRoads,R66011,417065.3862,4496077.876
417102.9757,4496259.307,3086,SAMS CLUB,4730,7571 S 3800 W,WEST JORDAN,84084,Grocery Store,100,Centerlines.StatewideRoads,R66012,417102.9757,4496259.307
443241.6416,4453959.579,3087,ASIAN MARKET COMPANY,,24 N 500 W,PROVO,84601,Specialty Grocery,100,AddressPoints.AddressGrid,R66056,443241.6416,4453959.579
420672.3333,4506918.076,3088,EUROPA MARKET,,2850 S REDWOOD RD -A1,SALT LAKE CITY,84119,Grocery Store,90.91999817,Centerlines.StatewideRoads,R66127,420672.3333,4506918.076
421937.0427,4515180.017,3089,ANAYAS MARKET ROSE PARK,,660 N 1200 W,SALT LAKE CITY,84116,Specialty Grocery,100,AddressPoints.AddressGrid,R66170,421937.0427,4515180.017
413354.8815,4505434.997,3090,EL PARAISO,,3556 S 5600 W,WEST VALLEY CITY,84120,Specialty Grocery,100,AddressPoints.AddressGrid,R66184,413354.8815,4505434.997
413989.1033,4592998.218,3091,WAL-MART SUPERCENTER,3454,1200 S COMMERCE WAY,PERRY,84302,Supermarket,100,AddressPoints.AddressGrid,R66342,413989.1033,4592998.218
356097.9155,4236956,3092,DFA/BEAVER CHEESE PLANT,,200 S 330 W,BEAVER,84713,Convenience Grocery,92.43000031,AddressPoints.AddressGrid,R66359,356097.9155,4236956
273040.7821,4109386.586,3093,TARGET T,,275 S RIVER RD,SAINT GEORGE,84770,Grocery Store,100,AddressPoints.AddressGrid,R66515,273040.7821,4109386.586
435962.7363,4468540.737,3094,MACEYS,,931 W STATE ST,PLEASANT GROVE,84062,Supermarket,100,AddressPoints.AddressGrid,R66831,435962.7363,4468540.737
410618.9494,4557230.119,3095,KENTS,,3535 W 5600 S,ROY,84067,Supermarket,100,Centerlines.StatewideRoads,R66901,410618.9494,4557230.119
427627.163,4486735.279,3096,WALGREENS,6281,1311 E 12300 S,DRAPER,84020,Convenience Grocery,100,Centerlines.StatewideRoads,R67319,427627.163,4486735.279
426101.0702,4488319.395,3097,HARMONS,14,672 E 11400 S,DRAPER,84020,Supermarket,100,AddressPoints.AddressGrid,R67444,426101.0702,4488319.395
420599.2112,4502371.757,3098,WALGREENS,6961,4668 S REDWOOD RD,TAYLORSVILLE,84123,Convenience Grocery,100,AddressPoints.AddressGrid,R67541,420599.2112,4502371.757
364913.8917,4100671.155,3099,FAMILY DOLLAR INC,25291,442 E 300 S,KANAB,84741,Convenience Grocery,100,AddressPoints.AddressGrid,R67589,364913.8917,4100671.155
266809.6411,4111521.925,3100,ALBERTSONS,1329,745 N DIXIE DOWN DR,SAINT GEORGE,84770,Supermarket,90.91999817,AddressPoints.AddressGrid,R67591,266809.6411,4111521.925
437383.9056,4432983.966,3101,EL MERCADITO ,,101 N 100 W,PAYSON,84651,Specialty Grocery,100,AddressPoints.AddressGrid,R67728,437383.9056,4432983.966
413264.2903,4506192.527,3102,WAL-MART SUPER CTR,3568,3180 S 5600 W,WEST VALLEY CITY,84120,Convenience Grocery,100,AddressPoints.AddressGrid,R67807,413264.2903,4506192.527
413264.2903,4506192.527,3103,WAL-MART SUPER CTR,3568,3180 S 5600 W,WEST VALLEY CITY,84120,Supermarket,100,AddressPoints.AddressGrid,R67807,413264.2903,4506192.527
430310.9362,4622914.694,3104,SAMS CLUB,4786,145 W CACHE VALLEY BLVD,LOGAN,84321,Grocery Store,100,AddressPoints.AddressGrid,R67813,430310.9362,4622914.694
269737.4266,4110168.257,3105,WALGREENS,7052,391 W  ST GEORGE BLVD,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R67867,269737.4266,4110168.257
414602.5604,4550797.446,3106,FAMILY DOLLAR INC,25170,473 E 700 S,CLEARFIELD,84015,Convenience Grocery,100,AddressPoints.AddressGrid,R67909,414602.5604,4550797.446
421292.1844,4510819.124,3107,FAMILY DOLLAR INC,25256,1145 W GLENDALE DR,SALT LAKE CITY,84104,Convenience Grocery,92.43000031,AddressPoints.AddressGrid,R67913,421292.1844,4510819.124
457597.8461,4501275.509,3108,ANAYAS MARKET,,1490 MUNCHKIN,PARK CITY,84060,Grocery Store,90.91999817,AddressPoints.AddressGrid,R67924,457597.8461,4501275.509
390100.9086,4489675.103,3109,GNC,834,976 N MAIN ST,TOOELE,84074,Health Food,100,Centerlines.StatewideRoads,R67925,390100.9086,4489675.103
390099.1849,4489643.934,3110,DOLLAR TREE,2678,964 N MAIN ST,TOOELE,84074,Convenience Grocery,100,Centerlines.StatewideRoads,R67926,390099.1849,4489643.934
420445.6155,4505293.166,3111,KIM HEANG MARKET,,1820 W 3600 S,WEST VALLEY CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R68144,420445.6155,4505293.166
443719.5947,4454808.118,3112,EL CENTRO MARKET INC,,612 N FREEDOM BLVD,PROVO,84601,Specialty Grocery,100,AddressPoints.AddressGrid,R68167,443719.5947,4454808.118
414251.4288,4508769.998,3113,COSTCO,764,5201 S INTERMTN DR,MURRAY,84107,Supermarket,90.91999817,Centerlines.StatewideRoads,R68186,414251.4288,4508769.998
416405.9334,4502664.525,3114,WAL-MART NEIGHBORHOOD MK,5109,4570 S 4000 W,WEST VALLEY CITY,84120,Grocery Store,100,AddressPoints.AddressGrid,R68279,416405.9334,4502664.525
473165.4066,4631136.927,3115,SINCLAIR,,20 NO BEAR LK BLVD,LAKETOWN,84038,Convenience Grocery,100,AddressPoints.AddressGrid,R6841,473165.4066,4631136.927
413866.2408,4553744.809,3116,Z WORLD XPRESS,,1153 N MAIN ST,SUNSET,84015,Specialty Grocery,100,Centerlines.StatewideRoads,R70266,413866.2408,4553744.809
423973.8409,4499402.998,3117,FRANZ FAMILY BAKERIES,,5923 S 350 W,MURRAY,84107,Retail,100,AddressPoints.AddressGrid,R70361,423973.8409,4499402.998
420530.3246,4486104.756,3118,WALGREENS,7007,12623 S REDWOOD RD,RIVERTON,84065,Convenience Grocery,100,AddressPoints.AddressGrid,R70393,420530.3246,4486104.756
413942.7566,4557342.308,3119,WALGREENS,7495,5554 S 1900 W,ROY,84067,Convenience Grocery,100,AddressPoints.AddressGrid,R70394,413942.7566,4557342.308
586567.3031,4461778.801,3120,FAMILY DOLLAR INC,25584,690 E 200 N,ROOSEVELT,84066,Convenience Grocery,100,Centerlines.StatewideRoads,R70587,586567.3031,4461778.801
410467.5327,4554972.11,3121,DOLLAR TREE,2669,2122 W 1800 N,CLINTON,84015,Convenience Grocery,100,AddressPoints.AddressGrid,R70827,410467.5327,4554972.11
421260.3028,4556008.897,3122,WAL-MART STORE INC,5206,1710 E SKYLINE DR,SOUTH OGDEN,84405,Grocery Store,100,AddressPoints.AddressGrid,R71047,421260.3028,4556008.897
418035.1061,4566976.668,3123,FAMILY DOLLAR INC,25137,817 WALL AVE,OGDEN,84401,Convenience Grocery,100,AddressPoints.AddressGrid,R71057,418035.1061,4566976.668
357507.6269,4350405.851,3124,COUNTRY STORE,,4195 S 4000 W,DELTA,84624,Convenience Grocery,100,AddressPoints.AddressGrid,R71089,357507.6269,4350405.851
430745.6124,4470116.588,3125,TARGET STORE T,,608 W MAIN ST,AMERICAN FORK,84003,Grocery Store,100,AddressPoints.AddressGrid,R71140,430745.6124,4470116.588
428052.7686,4507812.958,3126,WAL-MART MARKET,5110,1360 E  PKWY,DRAPER,84020,Supermarket,90.91999817,Centerlines.StatewideRoads,R71141,428052.7686,4507812.957
415214.9732,4505504.705,3127,FAMILY DOLLAR INC,25704,4711 W 3500 S,WEST VALLEY CITY,84120,Convenience Grocery,100,AddressPoints.AddressGrid,R71222,415214.9732,4505504.705
420762.6568,4503587.234,3128,FAMILY DOLLAR INC,25761,1649 W 4200 S,TAYLORSVILLE,84119,Convenience Grocery,100,AddressPoints.AddressGrid,R71243,420762.6568,4503587.234
414929.1283,4508765.253,3129,MARIAS MARKET INC,,4865 W 3500 S STE - D,WEST VALLEY CITY,84120,Specialty Grocery,90.91999817,Centerlines.StatewideRoads,R71246,414929.1283,4508765.253
441366.4304,4458178.759,3130,EMERGENCY ESSENTIALS,,216 E UNIVERSITY PKWY,OREM,84058,Retail,100,AddressPoints.AddressGrid,R71407,441366.4304,4458178.759
419597.6823,4562965.498,3131,STOP & GO MARKET,,809 28TH ST,OGDEN,84403,Convenience Grocery,100,AddressPoints.AddressGrid,R71439,419597.6823,4562965.498
420464.5009,4562408.286,3132,USA MINI MART,,3031 HARRISON BLVD,OGDEN,84403,Convenience Grocery,100,AddressPoints.AddressGrid,R71442,420464.5009,4562408.286
419603.62,4563570.518,3133,FAMILY DOLLAR INC,25136,2538 MONROE BLVD,OGDEN,84401,Convenience Grocery,100,AddressPoints.AddressGrid,R71474,419603.62,4563570.518
402841.9041,4618472.058,3134,FAMILY DOLLAR INC,25853,112 W MAIN,TREMONTON,84337,Convenience Grocery,90.91999817,AddressPoints.AddressGrid,R71540,402841.9041,4618472.058
415095.2709,4502356.86,3135,FAMILY DOLLAR INC,25631,4760 W 4715 S,WEST VALLEY CITY,84118,Convenience Grocery,100,AddressPoints.AddressGrid,R71561,415095.2709,4502356.86
413282.0758,4484761.704,3136,SMITHS FOOD & DRUG,108,5560 W 13400 S,HERRIMAN,84065,Grocery Store,100,AddressPoints.AddressGrid,R71658,413282.0758,4484761.704
418017.9401,4561006.935,3137,COSTCO WHOLESALE,770,3656 WALL AVE SOUTH,OGDEN,84403,Supermarket,92.43000031,AddressPoints.AddressGrid,R71705,418017.9401,4561006.935
420739.7341,4509439.408,3138,BANDAR GROCERY STORE,,1735 S REDWOOD RD - 120,SALT LAKE CITY,84104,Specialty Grocery,90.91999817,AddressPoints.AddressGrid,R71736,420739.7341,4509439.408
420462.6631,4493458.618,3139,CHEVRON SUNMART,870,8980 S REDWOOD RD,WEST JORDAN,84088,Grocery Store,100,AddressPoints.AddressGrid,R71762,420462.6631,4493458.618
464991.9638,4484288.616,3140,ARMANDOS MERCADO,,72 N MAIN ST,HEBER CITY,84032,Grocery Store,100,AddressPoints.AddressGrid,R71815,464991.9638,4484288.616
414507.2844,4551091.606,3141,AZTECA DE ORO MARKET,,499 S STATE,CLEARFIELD,84015,Specialty Grocery,90.91999817,AddressPoints.AddressGrid,R71843,414507.2844,4551091.606
424628.222,4526501.904,3142,DOLLAR TREE,2604,326 S 500 W,BOUNTIFUL,84010,Convenience Grocery,100,AddressPoints.AddressGrid,R71862,424628.222,4526501.904
410897.4963,4554561.978,3143,WAL-MART SUPERCENTER,5234,1632 N 2000 W,CLINTON,84015,Supermarket,100,AddressPoints.AddressGrid,R71883,410897.4963,4554561.978
405734.5642,4289406.524,3144,WAL-MART SUPERCENTER,5168,10 E 1300 S,RICHFIELD,84701,Grocery Store,100,AddressPoints.AddressGrid,R71884,405734.5642,4289406.524
429730.4537,4493989.607,3145,RITE AID,6129,8645 S HIGHLAND DR,SANDY,84093,Convenience Grocery,100,AddressPoints.AddressGrid,R71929,429730.4537,4493989.607
418553.726,4560726.808,3146,BIG LOTS,4108,3801 WASHINGTON BLVD,OGDEN,84403,Convenience Grocery,100,Centerlines.StatewideRoads,R71941,418553.726,4560726.808
435428.5448,4431151.677,3147,WAL-MART SUPER CENTER,5167,1052 S TURF FARM RD,PAYSON,84651,Supermarket,100,AddressPoints.AddressGrid,R72182,435428.5448,4431151.677
364585.8101,4100662.37,3148,HONEYS MARKET PLACE,,260 E 300 S,KANAB,84741,Grocery Store,100,AddressPoints.AddressGrid,R7233,364585.8101,4100662.37
416793.1213,4493428.289,3149,WALGREENS,6988,3863 W 9000 S,WEST JORDAN,84088,Convenience Grocery,100,AddressPoints.AddressGrid,R72331,416793.1213,4493428.289
421051.2859,4550412.226,3150,WAL-MART NH MARKET- GROC,5205,1356 E HWY 193,LAYTON,84041,Supermarket,100,Centerlines.StatewideRoads,R72335,421051.2859,4550412.226
363586.2233,4357016.753,3151,JUBILEE FOODS,,377 W MAIN ST,DELTA,84624,Supermarket,100,AddressPoints.AddressGrid,R7239,363586.2233,4357016.752
427723.7551,4505694.116,3152,DOLLAR TREE,2646,3344 S 1300 E,SALT LAKE CITY,84106,Convenience Grocery,100,AddressPoints.AddressGrid,R72451,427723.7551,4505694.116
269369.0946,4110637.661,3153,3 AMIGOS MARKET,,325 N BLUFF ST,SAINT GEORGE,84770,Grocery Store,100,Centerlines.StatewideRoads,R72778,269369.0946,4110637.661
425119.6517,4530164.965,3154,GNC,1605,651 W MARKET PL,CENTERVILLE,84014,Health Food,90.91999817,AddressPoints.AddressGrid,R72847,425119.6517,4530164.965
441437.4543,4459382.599,3155,RITE AID,6126,774 S STATE ST,OREM,84058,Convenience Grocery,100,Centerlines.StatewideRoads,R72869,441437.4543,4459382.599
420656.9114,4508081.069,3156,JUBA HALAAL AFRICAN MARKET,,2350 S REDWOOD RD,WEST VALLEY CITY,84119,Retail,100,AddressPoints.AddressGrid,R72909,420656.9114,4508081.069
271647.7563,4110233.315,3157,RITE AID,6149,615 E ST GEORGE BLVD,ST GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R72946,271647.7563,4110233.315
424995.1602,4507194.697,3158,GEORGES INTL GROC & DELI INC,,2715 S STATE ST,SALT LAKE CITY,84115,Grocery Store,100,AddressPoints.AddressGrid,R72991,424995.1602,4507194.697
423891.0322,4510322.627,3159,WAL-MART SUPERCENTER,3589,350 W HOPE AVE,SALT LAKE CITY,84115,Grocery Store,100,AddressPoints.AddressGrid,R73030,423891.0322,4510322.627
437849.8856,4466690.439,3160,WAL-MART SUPERCENTER,5270,585 N STATE ST,LINDON,84042,Grocery Store,100,AddressPoints.AddressGrid,R73031,437849.8856,4466690.439
426977.3837,4502462.779,3161,WAL-MART SUPERCENTER,5350,4627 S 900 E,SALT LAKE CITY,84117,Grocery Store,100,AddressPoints.AddressGrid,R73032,426977.3837,4502462.779
413187.0922,4498827.389,3162,WAL-MART SUPERCENTER,5233,5675 W 6200 S,WEST VALLEY CITY,84118,Supermarket,100,AddressPoints.AddressGrid,R73046,413187.0922,4498827.389
422562.5911,4512475.723,3163,SALVATION ARMY FOOD PANTRY,,438 S 900 W,SALT LAKE CITY,84104,Salvage Grocery,100,AddressPoints.AddressGrid,R73061,422562.5911,4512475.723
424867.1115,4526707.137,3164,VITALITY NUTRITION,,107 S 500 W STE A,BOUNTIFUL,84010,Health Food,100,AddressPoints.AddressGrid,R73124,424867.1115,4526707.137
430049.3494,4470998.986,3165,WAL-MART,2511,949 W GRASSLAND DR,AMERICAN FORK,84003,Supermarket,100,Centerlines.StatewideRoads,R73181,430049.3494,4470998.986
424777.9961,4525003.189,3166,FAMILY DOLLAR INC,26187,1638 S 500 W,WOODS CROSS,84087,Convenience Grocery,100,AddressPoints.AddressGrid,R73286,424777.9961,4525003.189
375164.8964,4294870.306,3167,FOODTOWN DUANES,,375 S MAIN ST,FILLMORE,84631,Grocery Store,100,Centerlines.StatewideRoads,R7331,375164.8964,4294870.306
623780.0293,4479362.297,3168,FAMILY DOLLAR INC,25896,620 W MAIN ST,VERNAL,84078,Convenience Grocery,100,Centerlines.StatewideRoads,R73342,623780.0293,4479362.297
277947.1157,4112304.445,3169,FAMILY DOLLAR INC,26024,595 E TELEGRAPH ST,WASHINGTON,84780,Convenience Grocery,100,AddressPoints.AddressGrid,R73343,277947.1157,4112304.445
410584.1234,4555050.589,3170,GNC,5829,1933 N 2000 W SPACE,CLINTON,84015,Health Food,100,AddressPoints.AddressGrid,R73463,410584.1234,4555050.589
416374.4416,4500798.419,3171,VIENTIANE MARKET,,4090 W 5415 S,KEARNS,84118,Grocery Store,100,AddressPoints.AddressGrid,R73484,416374.4416,4500798.419
626385.9939,4269202.001,3172,FAMILY DOLLAR INC,25624,702 S MAIN ST STE 4,MOAB,84532,Convenience Grocery,100,AddressPoints.AddressGrid,R73490,626385.9939,4269202.001
416661.4669,4493303.957,3173,BIG LOTS,4485,3931 W 9000 S,WEST JORDAN,84088,Convenience Grocery,100,AddressPoints.AddressGrid,R73591,416661.4669,4493303.957
424011.2844,4512841.436,3174,CAPUTOS MARKET,,314 W 300 S,SALT LAKE CITY,84101,Grocery Store,100,AddressPoints.AddressGrid,R73592,424011.2844,4512841.436
422052.0264,4565397.529,3175,PLANET RAINBOW,,1833 VALLEY DR,OGDEN,84401,Convenience Grocery,100,Centerlines.StatewideRoads,R73594,422052.0264,4565397.529
403057.2109,4618315.144,3176,LA ESCONDIDA,,51 E 100 S,TREMONTON,84337,Specialty Grocery,100,Centerlines.StatewideRoads,R73710,403057.2109,4618315.144
424946.1404,4507129.138,3177,LA SUPER PEQUENITA,,2740 S STATE ST,SALT LAKE CITY,84115,Specialty Grocery,100,AddressPoints.AddressGrid,R73744,424946.1404,4507129.138
421162.5556,4543463.207,3178,WALGREENS,7982,210 N MAIN ST,KAYSVILLE,84037,Convenience Grocery,100,AddressPoints.AddressGrid,R73867,421162.5556,4543463.207
410734.5728,4554866.378,3179,WALGREENS,2519,1962 W 1800 N,CLINTON,84015,Convenience Grocery,100,AddressPoints.AddressGrid,R73868,410734.5728,4554866.378
440370.9158,4462505.327,3180,WALGREENS,9192,763 N STATE ST,OREM,84057,Convenience Grocery,100,AddressPoints.AddressGrid,R73871,440370.9158,4462505.327
436101.3239,4468627.987,3181,WALGREENS,1776,815 W STATE ST,PLEASANT GROVE,84062,Convenience Grocery,100,AddressPoints.AddressGrid,R73911,436101.3239,4468627.987
417083.3674,4549112.866,3182,WALGREENS,2523,1171 W 2000 N,LAYTON,84041,Convenience Grocery,100,Centerlines.StatewideRoads,R73912,417083.3674,4549112.866
412142.0636,4549134.227,3183,WALGREENS,2529,1037 W 1700 S,SYRACUSE,84075,Convenience Grocery,100,AddressPoints.AddressGrid,R73913,412142.0636,4549134.227
416502.2257,4502408.824,3184,DOLLAR TREE,2815,4668 S 4000 W,WEST VALLEY CITY,84120,Convenience Grocery,100,AddressPoints.AddressGrid,R74064,416502.2257,4502408.824
417473.4196,4508754.27,3185,EL BAZAR,,3601 S 2700 W - E106,WEST VALLEY CITY,84119,Grocery Store,90.91999817,Centerlines.StatewideRoads,R74065,417473.4196,4508754.27
420723.8629,4506178.988,3186,FAMILY DOLLAR INC,26223,3171 S REDWOOD RD,WEST VALLEY CITY,84119,Convenience Grocery,100,AddressPoints.AddressGrid,R74066,420723.8629,4506178.988
418891.4343,4562293.206,3187,SUPER GROCERY,,511 - 31ST ST,OGDEN,84401,Grocery Store,100,AddressPoints.AddressGrid,R74076,418891.4343,4562293.206
295238.2033,4116924.516,3188,FAMILY DOLLAR INC,25385,981 W STATE ST,HURRICANE,84737,Convenience Grocery,100,Centerlines.StatewideRoads,R74093,295238.2033,4116924.516
428372,4395857,3189,FAMILY DOLLAR INC,25826,82 N MAIN ST,NEPHI,84048,Convenience Grocery,,Manually Placed,R74094,428372,4395857
422628.7769,4510506.545,3190,GGJ LLC PENNYWISE MART,,1245 S 900 W,SALT LAKE CITY,84104,Convenience Grocery,100,AddressPoints.AddressGrid,R74227,422628.7769,4510506.545
